year,week,home_team,away_team,lowest_opening_spread,lowest_opening_odds,lowest_opening_book,highest_opening_spread,highest_opening_odds,highest_opening_book,home_qb,away_qb,elo_spread,actual_margin
2021,11.0,CHI,BAL,-6.5,-110,betmgm,-5.0,-110,wynnbet,A.Dalton,T.Huntley,2.892530095903871,-3.0
2021,11.0,CLE,DET,10.0,-110,betmgm,12.5,-110,mybookieag,B.Mayfield,T.Boyle,11.13375217628498,3.0
2021,11.0,JAX,SF,-6.5,-110,barstool,-4.5,-110,wynnbet,T.Lawrence,J.Garoppolo,-7.211777165406365,-20.0
2021,11.0,KC,DAL,2.0,-110,betus,2.5,-110,barstool,P.Mahomes,D.Prescott,-0.03707017234652917,10.0
2021,11.0,LAC,PIT,3.5,-110,bovada,6.0,-110,barstool,J.Herbert,B.Roethlisberger,2.1697864809861125,4.0
2021,11.0,LV,CIN,-1.5,-110,draftkings,-0.0,-110,lowvig,D.Carr,J.Burrow,0.7010991738545999,-19.0
2021,11.0,MIN,GB,-3.0,-110,foxbet,-1.5,-110,betmgm,K.Cousins,A.Rodgers,-4.856799466000373,3.0
2021,11.0,NYJ,MIA,-3.5,-110,wynnbet,-3.0,-110,betmgm,J.Flacco,T.Tagovailoa,-2.2393810018131846,-7.0
2021,11.0,PHI,NO,1.0,-110,wynnbet,2.5,-110,lowvig,J.Hurts,T.Siemian,2.908175503451286,11.0
2021,11.0,SEA,ARI,-2.5,-110,betus,-1.5,-110,barstool,R.Wilson,C.McCoy,3.0998521727821267,-10.0
2021,11.0,TB,NYG,10.5,-110,barstool,11.5,-110,betmgm,T.Brady,D.Jones,10.576477542172336,20.0
2021,11.0,TEN,HOU,10.0,-110,betus,10.5,-110,barstool,R.Tannehill,T.Taylor,12.173068971323227,-9.0
2021,12.0,BAL,CLE,3.5,-110,draftkings,4.5,-110,barstool,L.Jackson,B.Mayfield,5.950522514645074,6.0
2021,12.0,CIN,PIT,3.5,-110,betmgm,4.5,-110,barstool,J.Burrow,B.Roethlisberger,3.0168396296066713,31.0
2021,12.0,DAL,LV,7.0,-110,barstool,7.5,-110,betus,D.Prescott,D.Carr,9.90818089142782,-3.0
2021,12.0,DEN,LAC,-3.0,-110,draftkings,-2.5,-110,lowvig,T.Bridgewater,J.Herbert,1.5231395447639196,15.0
2021,12.0,DET,CHI,-3.5,-110,barstool,-3.0,-110,draftkings,J.Goff,A.Dalton,-4.688839228782673,-2.0
2021,12.0,GB,LA,-2.0,-110,unibet,2.0,-110,betus,A.Rodgers,M.Stafford,7.110630268895942,8.0
2021,12.0,HOU,NYJ,2.5,-110,barstool,3.0,-110,betmgm,T.Taylor,Z.Wilson,7.369135042664621,-7.0
2021,12.0,IND,TB,-3.0,-110,betus,-2.0,-110,wynnbet,C.Wentz,T.Brady,-0.3112479578147383,-7.0
2021,12.0,JAX,ATL,-1.0,-110,betmgm,-0.5,-110,barstool,T.Lawrence,M.Ryan,0.6941005705368113,-7.0
2021,12.0,MIA,CAR,-2.0,-110,foxbet,-0.0,-110,betus,T.Tagovailoa,C.Newton,3.5896381227983314,23.0
2021,12.0,NE,TEN,5.5,-110,betmgm,6.5,-110,barstool,M.Jones,R.Tannehill,4.545173954435063,23.0
2021,12.0,NO,BUF,-6.5,-110,betrivers,-4.0,-110,betus,T.Siemian,J.Allen,-3.5868212310558256,-25.0
2021,12.0,NYG,PHI,-4.0,-110,foxbet,-3.5,-110,barstool,D.Jones,J.Hurts,-4.026270241600348,6.0
2021,12.0,SF,MIN,2.5,-110,betmgm,3.5,-110,pointsbetus,J.Garoppolo,K.Cousins,3.5994670171384984,8.0
2021,12.0,WAS,SEA,-2.0,-110,draftkings,1.0,-110,betmgm,T.Heinicke,R.Wilson,2.002349835897021,2.0
2021,13.0,ATL,TB,-11.0,-110,barstool,-10.0,-110,bovada,M.Ryan,T.Brady,-8.75081904931111,-13.0
2021,13.0,CHI,ARI,-8.0,-110,bovada,-7.0,-110,williamhill_us,A.Dalton,K.Murray,-4.264257558832033,-11.0
2021,13.0,CIN,LAC,2.0,-110,wynnbet,3.0,-110,betus,J.Burrow,J.Herbert,4.08775612095507,-19.0
2021,13.0,DET,MIN,-7.5,-110,intertops,-7.0,-110,betmgm,J.Goff,K.Cousins,-7.404834532934556,2.0
2021,13.0,HOU,IND,-10.0,-110,intertops,-7.5,-110,barstool,D.Mills,C.Wentz,-10.008582764534776,-31.0
2021,13.0,KC,DEN,9.5,-110,barstool,10.0,-110,betmgm,P.Mahomes,T.Bridgewater,3.956938782438507,13.0
2021,13.0,LA,JAX,13.0,-110,betus,14.0,-110,wynnbet,M.Stafford,T.Lawrence,12.441786453536249,30.0
2021,13.0,LV,WAS,1.5,-110,barstool,2.5,-110,betmgm,D.Carr,T.Heinicke,0.27392362336280407,-2.0
2021,13.0,MIA,NYG,2.5,-110,wynnbet,5.5,-110,fanduel,T.Tagovailoa,M.Glennon,6.475633862309544,11.0
2021,13.0,NO,DAL,-6.0,-110,betmgm,-4.5,-110,barstool,T.Hill,D.Prescott,-2.121396426661475,-10.0
2021,13.0,NYJ,PHI,-7.0,-110,betmgm,-6.5,-110,intertops,Z.Wilson,G.Minshew,-7.300146971483753,-15.0
2021,13.0,PIT,BAL,-4.5,-110,betmgm,-3.5,-110,wynnbet,B.Roethlisberger,L.Jackson,-1.918854387535279,1.0
2021,13.0,SEA,SF,-3.5,-110,betmgm,-2.5,-110,wynnbet,R.Wilson,J.Garoppolo,-2.2509382300231997,7.0
2021,14.0,ARI,LA,2.0,-110,draftkings,3.0,-110,lowvig,K.Murray,M.Stafford,4.39161312925752,-7.0
2021,14.0,CAR,ATL,2.5,-110,betus,3.0,-110,betmgm,C.Newton,M.Ryan,2.9264170689406117,-8.0
2021,14.0,CIN,SF,-1.5,-110,barstool,1.5,-110,betmgm,J.Burrow,J.Garoppolo,-0.22818304901284267,-3.0
2021,14.0,CLE,BAL,1.0,-110,wynnbet,2.5,-110,barstool,B.Mayfield,T.Huntley,2.9493588849926966,2.0
2021,14.0,DEN,DET,7.5,-110,betmgm,10.5,-110,barstool,T.Bridgewater,J.Goff,9.63373327575795,28.0
2021,14.0,GB,CHI,11.5,-110,betus,13.0,-110,foxbet,A.Rodgers,J.Fields,14.589166046723063,15.0
2021,14.0,HOU,SEA,-8.0,-110,draftkings,-7.5,-110,barstool,D.Mills,R.Wilson,-7.662233464389583,-20.0
2021,14.0,KC,LV,8.5,-110,foxbet,10.0,-110,betus,P.Mahomes,D.Carr,8.040586397691113,39.0
2021,14.0,LAC,NYG,10.0,-110,betmgm,10.5,-110,betus,J.Herbert,M.Glennon,7.743957914594807,16.0
2021,14.0,MIN,PIT,3.0,-110,lowvig,3.5,-110,barstool,K.Cousins,B.Roethlisberger,4.901231061176951,8.0
2021,14.0,NYJ,NO,-6.0,-110,betmgm,-5.5,-110,barstool,Z.Wilson,T.Hill,-5.803524424065234,-21.0
2021,14.0,TB,BUF,3.5,-110,pointsbetus,3.5,-110,pointsbetus,T.Brady,J.Allen,0.5621128186940507,6.0
2021,14.0,TEN,JAX,8.5,-110,intertops,10.5,-110,betmgm,R.Tannehill,T.Lawrence,10.80386450946859,20.0
2021,14.0,WAS,DAL,-5.0,-110,betonlineag,-4.0,-110,fanduel,T.Heinicke,D.Prescott,-1.3704522935418681,-7.0
2021,15.0,BAL,GB,-6.5,-110,lowvig,-5.0,-110,bovada,T.Huntley,A.Rodgers,-8.23138471472475,-1.0
2021,15.0,BUF,CAR,10.5,-110,betmgm,11.5,-110,barstool,J.Allen,C.Newton,14.57884087498777,17.0
2021,15.0,CHI,MIN,-5.5,-110,barstool,-3.5,-110,betmgm,J.Fields,K.Cousins,-2.532699568419922,-8.0
2021,15.0,CLE,LV,3.0,-110,barstool,6.0,-110,betmgm,N.Mullens,D.Carr,4.675196798142167,-2.0
2021,15.0,DEN,CIN,1.0,-110,fanduel,3.0,-110,barstool,T.Bridgewater,J.Burrow,2.751351805003414,-5.0
2021,15.0,DET,ARI,-14.0,-110,draftkings,-12.5,-110,barstool,J.Goff,K.Murray,-11.317415661073477,18.0
2021,15.0,IND,NE,1.0,-110,betus,2.5,-110,intertops,C.Wentz,M.Jones,0.26351130790291616,10.0
2021,15.0,JAX,HOU,3.0,-110,betmgm,5.0,-110,betus,T.Lawrence,D.Mills,4.251231185298595,-14.0
2021,15.0,LA,SEA,4.0,-110,fanduel,7.0,-110,barstool,M.Stafford,R.Wilson,6.382129483742277,10.0
2021,15.0,LAC,KC,-4.0,-110,betmgm,-3.0,-110,foxbet,J.Herbert,P.Mahomes,-1.32582432290123,-6.0
2021,15.0,MIA,NYJ,8.0,-110,barstool,8.5,-110,betmgm,T.Tagovailoa,Z.Wilson,12.774157820503287,7.0
2021,15.0,NYG,DAL,-11.0,-110,barstool,-10.5,-110,betmgm,M.Glennon,D.Prescott,-6.0980718947428345,-15.0
2021,15.0,PHI,WAS,4.0,-110,betmgm,8.0,-110,williamhill_us,J.Hurts,G.Gilbert,7.811360924957788,10.0
2021,15.0,PIT,TEN,-2.5,-110,barstool,1.0,-110,intertops,B.Roethlisberger,R.Tannehill,-1.1476149965775202,6.0
2021,15.0,SF,ATL,8.0,-110,betus,8.5,-110,barstool,J.Garoppolo,M.Ryan,9.596073211435092,18.0
2021,15.0,TB,NO,10.5,-110,bovada,11.5,-110,barstool,T.Brady,T.Hill,9.209701809943397,-9.0
2021,16.0,ARI,IND,-0.0,-110,betus,2.0,-110,fanduel,K.Murray,C.Wentz,1.773351864765762,-6.0
2021,16.0,ATL,DET,4.5,-110,betmgm,6.0,-110,fanduel,M.Ryan,T.Boyle,5.811952040463682,4.0
2021,16.0,CAR,TB,-11.0,-110,bovada,-9.5,-110,barstool,S.Darnold,T.Brady,-7.902966185221002,-26.0
2021,16.0,CIN,BAL,2.5,-110,barstool,2.5,-110,barstool,J.Burrow,J.Johnson,3.4825576722633524,20.0
2021,16.0,DAL,WAS,10.0,-110,bovada,11.0,-110,foxbet,D.Prescott,T.Heinicke,7.7229204345881595,42.0
2021,16.0,GB,CLE,7.0,-110,mybookieag,7.5,-110,barstool,A.Rodgers,B.Mayfield,12.697755709663218,2.0
2021,16.0,HOU,LAC,-10.5,-110,betmgm,-9.0,-110,barstool,D.Mills,J.Herbert,-8.292350544902053,12.0
2021,16.0,KC,PIT,9.5,-110,barstool,10.5,-110,betmgm,P.Mahomes,B.Roethlisberger,9.82299789711174,26.0
2021,16.0,LV,DEN,-1.0,-110,intertops,1.5,-110,betmgm,D.Carr,D.Lock,0.6322203942211845,4.0
2021,16.0,MIN,LA,-3.5,-110,barstool,-3.0,-110,betmgm,K.Cousins,M.Stafford,-2.449058506880028,-7.0
2021,16.0,NE,BUF,1.5,-110,betmgm,2.5,-110,barstool,M.Jones,J.Allen,0.31791125739943543,-12.0
2021,16.0,NO,MIA,-3.0,-110,mybookieag,3.0,-110,fanduel,I.Book,T.Tagovailoa,2.045606784333569,-17.0
2021,16.0,NYJ,JAX,-0.5,-110,barstool,2.5,-110,draftkings,Z.Wilson,T.Lawrence,1.0898437635890148,5.0
2021,16.0,PHI,NYG,9.5,-110,fanduel,10.5,-110,betmgm,J.Hurts,M.Glennon,10.47846093759612,24.0
2021,16.0,SEA,CHI,6.5,-110,barstool,7.0,-110,betmgm,R.Wilson,N.Foles,6.128009148414752,-1.0
2021,16.0,TEN,SF,-4.0,-110,barstool,-3.5,-110,betmgm,R.Tannehill,J.Garoppolo,-1.7033121972092682,3.0
2021,17.0,BAL,LA,-4.0,-110,fanduel,-3.0,-110,betmgm,T.Huntley,M.Stafford,-3.4650060115256873,-1.0
2021,17.0,BUF,ATL,14.0,-110,betus,14.5,-110,betmgm,J.Allen,M.Ryan,15.579256956386576,14.0
2021,17.0,CHI,NYG,5.5,-110,intertops,6.5,-110,draftkings,A.Dalton,M.Glennon,7.350791611791683,26.0
2021,17.0,CIN,KC,-5.5,-110,barstool,-4.5,-110,betmgm,J.Burrow,P.Mahomes,-1.5953543849478733,3.0
2021,17.0,DAL,ARI,4.5,-110,pointsbetus,6.0,-110,barstool,D.Prescott,K.Murray,4.718511618544311,-3.0
2021,17.0,GB,MIN,6.5,-110,betus,13.0,-110,betonlineag,A.Rodgers,S.Mannion,15.10499125851406,27.0
2021,17.0,IND,LV,6.5,-110,draftkings,8.0,-110,bovada,C.Wentz,D.Carr,11.548787040740496,-3.0
2021,17.0,LAC,DEN,5.5,-110,intertops,7.5,-110,barstool,J.Herbert,D.Lock,5.781546253130811,21.0
2021,17.0,NE,JAX,15.5,-110,betmgm,15.5,-110,betmgm,M.Jones,T.Lawrence,16.38183973368996,40.0
2021,17.0,NO,CAR,6.5,-110,barstool,7.0,-110,betmgm,T.Hill,S.Darnold,8.034737076054993,8.0
2021,17.0,NYJ,TB,-13.5,-110,betmgm,-13.0,-110,bovada,Z.Wilson,T.Brady,-13.294987487889463,-4.0
2021,17.0,PIT,CLE,-3.5,-110,barstool,2.0,-110,bovada,B.Roethlisberger,B.Mayfield,0.046529082884702574,12.0
2021,17.0,SEA,DET,7.0,-110,draftkings,8.0,-110,bovada,R.Wilson,T.Boyle,10.222030876524615,22.0
2021,17.0,SF,HOU,12.0,-110,barstool,15.5,-110,betmgm,T.Lance,D.Mills,6.023453274859735,16.0
2021,17.0,TEN,MIA,3.0,-110,draftkings,3.5,-110,barstool,R.Tannehill,T.Tagovailoa,2.284206473217125,31.0
2021,17.0,WAS,PHI,-4.0,-110,betmgm,-3.5,-110,betus,T.Heinicke,J.Hurts,-5.5278512403323745,-4.0
2021,18.0,ARI,SEA,5.5,-110,betonlineag,6.5,-110,betmgm,K.Murray,R.Wilson,3.968877646058519,-8.0
2021,18.0,ATL,NO,-4.5,-110,betmgm,-4.0,-110,barstool,M.Ryan,T.Siemian,-3.5429687731320203,-10.0
2021,18.0,BAL,PIT,4.5,-110,fanduel,5.5,-110,betmgm,T.Huntley,B.Roethlisberger,4.409316348788977,-3.0
2021,18.0,BUF,NYJ,16.5,-110,barstool,17.0,-110,betus,J.Allen,Z.Wilson,18.320155748235827,17.0
2021,18.0,CLE,CIN,-3.0,-110,draftkings,6.0,-110,barstool,C.Keenum,B.Allen,2.697332115899199,5.0
2021,18.0,DEN,KC,-11.5,-110,betus,-9.5,-110,mybookieag,D.Lock,P.Mahomes,-8.227287365510826,-4.0
2021,18.0,DET,GB,-4.0,-110,betus,-2.5,-110,draftkings,J.Goff,A.Rodgers,-12.224535926745384,7.0
2021,18.0,HOU,TEN,-11.0,-110,bovada,-10.5,-110,barstool,D.Mills,R.Tannehill,-7.9235312051341,-3.0
2021,18.0,JAX,IND,-15.5,-110,barstool,-15.0,-110,betus,T.Lawrence,C.Wentz,-11.91989305259736,15.0
2021,18.0,LA,SF,4.0,-110,bovada,5.0,-110,betus,M.Stafford,J.Garoppolo,2.1488294800077212,-3.0
2021,18.0,LV,LAC,-3.0,-110,barstool,-3.0,-110,barstool,D.Carr,J.Herbert,-3.312714597837922,3.0
2021,18.0,MIA,NE,-7.0,-110,fanduel,-5.5,-110,betmgm,T.Tagovailoa,M.Jones,-6.265335574447468,9.0
2021,18.0,MIN,CHI,2.5,-110,betmgm,5.5,-110,barstool,K.Cousins,A.Dalton,3.03829687768213,14.0
2021,18.0,NYG,WAS,-7.0,-110,betus,-6.5,-110,barstool,J.Fromm,T.Heinicke,0.48673026688670235,-15.0
2021,18.0,PHI,DAL,-7.0,-110,barstool,-4.0,-110,bovada,G.Minshew,D.Prescott,-0.8662437453083143,-25.0
2021,18.0,TB,CAR,7.5,-110,betmgm,8.5,-110,barstool,T.Brady,S.Darnold,15.316373929214478,24.0
2021,19.0,BUF,NE,2.0,-110,betmgm,4.5,-110,barstool,J.Allen,M.Jones,3.883203150352115,30.0
2021,19.0,CIN,LV,6.0,-110,draftkings,6.5,-110,barstool,J.Burrow,D.Carr,9.853105726812753,7.0
2021,19.0,DAL,SF,3.0,-110,betonlineag,3.0,-110,betonlineag,D.Prescott,J.Garoppolo,5.631963928369535,-6.0
2021,19.0,KC,PIT,9.5,-110,barstool,13.0,-110,intertops,P.Mahomes,B.Roethlisberger,12.23710151391878,21.0
2021,19.0,LA,ARI,4.0,-110,barstool,6.0,-110,betmgm,M.Stafford,K.Murray,4.066295095104342,23.0
2021,19.0,TB,PHI,8.5,-110,barstool,9.0,-110,betmgm,T.Brady,J.Hurts,7.667791549065183,16.0
2021,20.0,GB,SF,5.0,-110,barstool,6.0,-110,draftkings,A.Rodgers,J.Garoppolo,5.4021311747299,-3.0
2021,20.0,KC,BUF,2.0,-110,barstool,3.0,-110,betmgm,P.Mahomes,J.Allen,-0.4332432638123272,6.0
2021,20.0,TB,LA,2.5,-110,betus,3.0,-110,draftkings,T.Brady,M.Stafford,3.974919078510336,-3.0
2021,20.0,TEN,CIN,3.5,-110,barstool,4.0,-110,draftkings,R.Tannehill,J.Burrow,1.0835675140034091,-3.0
2021,21.0,KC,CIN,7.0,-110,barstool,7.0,-110,barstool,P.Mahomes,J.Burrow,7.0372481504137525,-3.0
2021,21.0,LA,SF,3.5,-110,betmgm,3.5,-110,betmgm,M.Stafford,J.Garoppolo,4.988527859582804,3.0
2021,22.0,CIN,LA,-4.5,-110,draftkings,-3.5,-110,barstool,J.Burrow,M.Stafford,-0.09329073340247393,-3.0
2022,1.0,ARI,KC,-4.5,-110,superbook,-3.5,-110,barstool,K.Murray,P.Mahomes,-3.5319227824588406,-23.0
2022,1.0,ATL,NO,-5.5,-110,betmgm,-4.5,-110,mybookieag,M.Mariota,J.Winston,-3.6086832359414847,-1.0
2022,1.0,CAR,CLE,-0.0,-110,betus,2.5,-110,circasports,B.Mayfield,J.Brissett,3.052784192245252,-2.0
2022,1.0,CHI,SF,-7.0,-110,barstool,-6.5,-110,circasports,J.Fields,T.Lance,0.651239299993992,9.0
2022,1.0,CIN,PIT,6.5,-110,barstool,6.5,-110,barstool,J.Burrow,M.Trubisky,5.482576561342699,-3.0
2022,1.0,DAL,TB,-2.5,-110,circasports,-1.0,-110,betmgm,D.Prescott,T.Brady,2.040190587523406,-16.0
2022,1.0,DET,PHI,-4.0,-110,barstool,-3.5,-110,circasports,J.Goff,J.Hurts,-1.4312168543415396,-3.0
2022,1.0,HOU,IND,-9.0,-110,draftkings,-7.0,-110,betus,D.Mills,M.Ryan,-2.887451535965889,0.0
2022,1.0,LA,BUF,-2.5,-110,barstool,-2.0,-110,pointsbetus,M.Stafford,J.Allen,-0.7598330736580227,-21.0
2022,1.0,LAC,LV,3.5,-110,barstool,4.0,-110,circasports,J.Herbert,D.Carr,6.529160255343187,5.0
2022,1.0,MIA,NE,2.5,-110,bovada,3.5,-110,betus,T.Tagovailoa,M.Jones,-1.6059905318826575,13.0
2022,1.0,MIN,GB,-2.5,-110,betmgm,-1.0,-110,betonlineag,K.Cousins,A.Rodgers,-2.3429833637393327,16.0
2022,1.0,NYJ,BAL,-7.0,-110,betmgm,-6.5,-110,barstool,J.Flacco,L.Jackson,-3.1668759498792807,-15.0
2022,1.0,SEA,DEN,-6.5,-110,betonlineag,-5.5,-110,mybookieag,G.Smith,R.Wilson,2.5033190730972636,1.0
2022,1.0,TEN,NYG,5.0,-110,circasports,6.0,-110,betmgm,R.Tannehill,D.Jones,7.633925412103899,-1.0
2022,1.0,WAS,JAX,2.5,-110,draftkings,3.5,-110,mybookieag,C.Wentz,T.Lawrence,6.038007868091385,6.0
2022,2.0,BAL,MIA,3.5,-110,barstool,3.5,-110,barstool,L.Jackson,T.Tagovailoa,3.7060913896764713,-4.0
2022,2.0,BUF,TEN,9.5,-110,fanduel,10.0,-110,barstool,J.Allen,R.Tannehill,9.985095369675003,34.0
2022,2.0,CLE,NYJ,6.0,-110,barstool,6.0,-110,barstool,J.Brissett,J.Flacco,3.9596482259849273,-1.0
2022,2.0,DAL,CIN,-7.5,-110,betus,-7.0,-110,betmgm,C.Rush,J.Burrow,-1.34886961303273,3.0
2022,2.0,DEN,HOU,10.0,-110,barstool,10.0,-110,barstool,R.Wilson,D.Mills,7.985908486441465,7.0
2022,2.0,DET,WAS,1.0,-110,barstool,2.5,-110,betmgm,J.Goff,C.Wentz,0.8763211308298526,9.0
2022,2.0,GB,CHI,10.0,-110,barstool,10.0,-110,barstool,A.Rodgers,J.Fields,7.985793158689908,17.0
2022,2.0,JAX,IND,-4.0,-110,barstool,-3.0,-110,fanduel,T.Lawrence,M.Ryan,-3.5821926059763864,24.0
2022,2.0,KC,LAC,3.5,-110,betmgm,4.5,-110,bovada,P.Mahomes,J.Herbert,7.111982142092049,3.0
2022,2.0,LA,ATL,10.0,-110,betonlineag,11.0,-110,foxbet,M.Stafford,M.Mariota,7.922061710511763,4.0
2022,2.0,LV,ARI,5.0,-110,draftkings,6.0,-110,betus,D.Carr,K.Murray,0.29937677412409114,-6.0
2022,2.0,NO,TB,-3.0,-110,betmgm,-2.5,-110,draftkings,J.Winston,T.Brady,-0.05924545021960669,-10.0
2022,2.0,NYG,CAR,1.5,-110,pointsbetus,2.5,-110,barstool,D.Jones,B.Mayfield,0.6738070811215587,3.0
2022,2.0,PHI,MIN,1.5,-110,barstool,2.5,-110,betus,J.Hurts,K.Cousins,1.7443823705900008,17.0
2022,2.0,PIT,NE,-2.5,-110,mybookieag,-0.0,-110,wynnbet,M.Trubisky,M.Jones,-0.28451426630691545,-3.0
2022,2.0,SF,SEA,8.5,-110,barstool,10.0,-110,betmgm,J.Garoppolo,G.Smith,4.266386365845963,20.0
2022,3.0,ARI,LA,-4.5,-110,bovada,-3.5,-110,intertops,K.Murray,M.Stafford,-1.073298733531574,-8.0
2022,3.0,CAR,NO,-3.0,-110,barstool,-2.5,-110,bovada,B.Mayfield,J.Winston,-2.3834012841612178,8.0
2022,3.0,CHI,HOU,3.0,-110,betus,3.0,-110,betus,J.Fields,D.Mills,4.159014854990611,3.0
2022,3.0,CLE,PIT,3.0,-110,bovada,5.0,-110,betmgm,J.Brissett,M.Trubisky,0.861476747223395,12.0
2022,3.0,DEN,SF,-1.5,-110,bovada,3.0,-110,mybookieag,R.Wilson,J.Garoppolo,-0.6094103157135995,1.0
2022,3.0,IND,KC,-7.0,-110,betmgm,-3.0,-110,mybookieag,M.Ryan,P.Mahomes,-7.054114171748715,3.0
2022,3.0,LAC,JAX,7.0,-110,betmgm,7.0,-110,betmgm,J.Herbert,T.Lawrence,7.8832873491954745,-28.0
2022,3.0,MIA,BUF,-6.0,-110,betmgm,-4.5,-110,barstool,T.Tagovailoa,J.Allen,-6.827867019498186,2.0
2022,3.0,MIN,DET,6.0,-110,betmgm,8.0,-110,superbook,K.Cousins,J.Goff,5.209385096213742,4.0
2022,3.0,NE,BAL,-3.0,-110,barstool,-3.0,-110,barstool,M.Jones,L.Jackson,1.7395129758880354,-11.0
2022,3.0,NYG,DAL,2.0,-110,barstool,4.5,-110,superbook,D.Jones,C.Rush,-0.28688691897928026,-7.0
2022,3.0,NYJ,CIN,-6.5,-110,barstool,-4.5,-110,betmgm,J.Flacco,J.Burrow,-3.5713132300124353,-15.0
2022,3.0,SEA,ATL,-0.0,-110,betus,3.0,-110,barstool,G.Smith,M.Mariota,3.895668442822392,-4.0
2022,3.0,TB,GB,1.0,-110,betus,3.5,-110,barstool,T.Brady,A.Rodgers,3.4046548393611675,-2.0
2022,3.0,TEN,LV,-2.5,-110,betmgm,1.0,-110,barstool,R.Tannehill,D.Carr,4.43789475262001,2.0
2022,3.0,WAS,PHI,-6.5,-110,betmgm,-3.0,-110,bovada,C.Wentz,J.Hurts,-2.0537657203917536,-16.0
2022,4.0,ATL,CLE,-3.0,-110,mybookieag,-1.0,-110,barstool,M.Mariota,J.Brissett,2.885080888063208,3.0
2022,4.0,BAL,BUF,-4.0,-110,bovada,-3.0,-110,betmgm,L.Jackson,J.Allen,-4.701714791779297,-3.0
2022,4.0,CAR,ARI,-3.0,-110,draftkings,1.5,-110,betmgm,B.Mayfield,K.Murray,0.18278951553423056,-10.0
2022,4.0,CIN,MIA,1.5,-110,bovada,4.0,-110,intertops,J.Burrow,T.Bridgewater,2.4814232408115147,12.0
2022,4.0,DAL,WAS,2.5,-110,draftkings,3.5,-110,intertops,C.Rush,C.Wentz,4.66766921138141,15.0
2022,4.0,DET,SEA,3.5,-110,foxbet,6.0,-110,barstool,J.Goff,G.Smith,0.4821083027568582,-3.0
2022,4.0,GB,NE,6.0,-110,draftkings,11.0,-110,wynnbet,A.Rodgers,B.Zappe,8.218834747223314,3.0
2022,4.0,HOU,LAC,-7.0,-110,draftkings,-5.0,-110,barstool,D.Mills,J.Herbert,-3.5943285784790797,-10.0
2022,4.0,IND,TEN,3.0,-110,fanduel,3.5,-110,barstool,M.Ryan,R.Tannehill,0.39854569256411576,-7.0
2022,4.0,LV,DEN,1.5,-110,draftkings,2.5,-110,betus,D.Carr,R.Wilson,0.07415278122360212,9.0
2022,4.0,NO,MIN,-3.5,-110,betus,-1.0,-110,draftkings,A.Dalton,K.Cousins,0.9965624969582931,-3.0
2022,4.0,NYG,CHI,3.0,-110,bovada,3.5,-110,intertops,D.Jones,J.Fields,1.6456666240731939,8.0
2022,4.0,PHI,JAX,6.5,-110,foxbet,7.0,-110,barstool,J.Hurts,T.Lawrence,6.929310727769144,8.0
2022,4.0,PIT,NYJ,3.5,-110,betmgm,3.5,-110,betmgm,M.Trubisky,Z.Wilson,7.655648466418179,-4.0
2022,4.0,SF,LA,1.0,-110,draftkings,2.5,-110,barstool,J.Garoppolo,M.Stafford,0.8353567170401144,15.0
2022,4.0,TB,KC,-2.5,-110,betmgm,-1.0,-110,draftkings,T.Brady,P.Mahomes,0.20824991690772268,-10.0
2022,5.0,ARI,PHI,-5.5,-110,betmgm,-4.0,-110,draftkings,K.Murray,J.Hurts,-1.225299150709482,-3.0
2022,5.0,BAL,CIN,3.0,-110,bovada,3.5,-110,betmgm,L.Jackson,J.Burrow,1.340218004038668,2.0
2022,5.0,BUF,PIT,12.5,-110,fanduel,14.0,-110,barstool,J.Allen,K.Pickett,16.913453840482724,35.0
2022,5.0,CAR,SF,-6.5,-110,betmgm,-3.0,-110,draftkings,B.Mayfield,J.Garoppolo,-5.250600915479758,-22.0
2022,5.0,CLE,LAC,-3.0,-110,betus,-1.5,-110,bovada,J.Brissett,J.Herbert,-0.6760232948075808,-2.0
2022,5.0,DEN,IND,2.5,-110,bovada,3.5,-110,barstool,R.Wilson,M.Ryan,2.797234016594493,-3.0
2022,5.0,GB,NYG,7.5,-110,barstool,8.5,-110,lowvig,A.Rodgers,D.Jones,8.782812353919125,-5.0
2022,5.0,JAX,HOU,6.5,-110,betonlineag,7.0,-110,barstool,T.Lawrence,D.Mills,6.222460206657007,-7.0
2022,5.0,KC,LV,6.5,-110,draftkings,7.5,-110,fanduel,P.Mahomes,D.Carr,11.319281503302124,1.0
2022,5.0,LA,DAL,4.5,-110,betmgm,6.5,-110,barstool,M.Stafford,C.Rush,4.298537966476576,-12.0
2022,5.0,MIN,CHI,6.5,-110,draftkings,7.0,-110,barstool,K.Cousins,J.Fields,5.991371616547333,7.0
2022,5.0,NE,DET,-0.0,-110,draftkings,3.0,-110,betus,B.Zappe,J.Goff,2.1721474133906344,29.0
2022,5.0,NO,SEA,4.0,-110,lowvig,6.0,-110,barstool,A.Dalton,G.Smith,0.6132598104059727,7.0
2022,5.0,NYJ,MIA,-3.5,-110,draftkings,-3.0,-110,mybookieag,Z.Wilson,S.Thompson,-1.6812178538973677,23.0
2022,5.0,TB,ATL,8.0,-110,wynnbet,9.0,-110,bovada,T.Brady,M.Mariota,8.203683037373118,6.0
2022,5.0,WAS,TEN,-2.5,-110,betonlineag,-0.0,-110,bovada,C.Wentz,R.Tannehill,-2.2037777148941373,-4.0
