game_id,game_date,year,week,home_team,away_team,home_qb,away_qb,home_qb_epa,away_qb_epa,home_qb_snaps,away_qb_snaps,home_def_epa,away_def_epa,total_home_score,total_away_score
2001_14_DAL_SEA,2001-12-16,2001,14,SEA,DAL,M.Hasselbeck,Q.Carter,0.036223686111111104,-0.482139787131579,27,38,0.482139787131579,-0.036223686111111104,29.0,3.0
2001_14_DEN_KC,2001-12-16,2001,14,KC,DEN,T. Green,G.Frerotte,0.4091011036538461,0.4914943334782609,26,23,-0.4914943334782609,-0.4091011036538461,26.0,23.0
2001_14_GB_TEN,2001-12-16,2001,14,TEN,GB,S.McNair,B.Favre,0.2577976493902439,0.04400794329268292,41,41,-0.04400794329268292,-0.2577976493902439,26.0,20.0
2001_14_JAX_CLE,2001-12-16,2001,14,CLE,JAX,T.Couch,M.Brunell,-0.22969925757575757,-0.24263698446511628,33,43,0.24263698446511628,0.22969925757575757,10.0,15.0
2001_14_MIA_SF,2001-12-16,2001,14,SF,MIA,J.Garcia,J.Fiedler,0.43213097880000007,-0.43530833779411765,20,34,0.43530833779411765,-0.43213097880000007,21.0,0.0
2001_14_MIN_DET,2001-12-16,2001,14,DET,MIN,M.McMahon,T.Bouman,0.0656079912857143,-0.07539209275000006,42,40,0.07539209275000006,-0.0656079912857143,27.0,24.0
2001_14_NE_BUF,2001-12-16,2001,14,BUF,NE,A.Van Pelt,T.Brady,-0.11781776417021275,-0.10219702829268291,47,41,0.10219702829268291,0.11781776417021275,9.0,12.0
2001_14_OAK_SD,2001-12-15,2001,14,LAC,LV,D.Flutie,R. Gannon,-0.23023493825581393,0.23211261341935485,43,31,-0.23211261341935485,0.23023493825581393,6.0,13.0
2001_14_PHI_WAS,2001-12-16,2001,14,WAS,PHI,T.Banks,D.McNabb,-0.4090396639210526,-0.12921058675675673,38,37,0.12921058675675673,0.4090396639210526,6.0,20.0
2001_14_PIT_BAL,2001-12-16,2001,14,BAL,PIT,E.Grbac,K.Stewart,-0.09714018070000001,0.5476729176923077,40,39,-0.5476729176923077,0.09714018070000001,21.0,26.0
2001_14_STL_NO,2001-12-17,2001,14,NO,LA,A.Brooks,K.Warner,-0.1111178627173913,0.43256403858333337,46,36,-0.43256403858333337,0.1111178627173913,21.0,34.0
2001_14_TB_CHI,2001-12-16,2001,14,CHI,TB,J. Miller,B.Johnson,-0.19929666253125,-0.6310201146341464,32,41,0.6310201146341464,0.19929666253125,27.0,3.0
2001_15_BUF_ATL,2001-12-23,2001,15,ATL,BUF,C.Chandler,A.Van Pelt,0.34445083634146345,0.2072729294516129,41,31,-0.2072729294516129,-0.34445083634146345,33.0,30.0
2001_15_CHI_WAS,2001-12-23,2001,15,WAS,CHI,T.Banks,J. Miller,-0.11433137759999999,-0.2547917830769231,50,26,0.2547917830769231,0.11433137759999999,15.0,20.0
2001_15_CIN_BAL,2001-12-23,2001,15,BAL,CIN,E.Grbac,J.Kitna,-0.30659352735294115,-0.5700726888372093,34,43,0.5700726888372093,0.30659352735294115,16.0,0.0
2001_15_CLE_GB,2001-12-23,2001,15,GB,CLE,B.Favre,T.Couch,0.19920771260714285,-0.5844961397027026,28,37,0.5844961397027026,-0.19920771260714285,30.0,7.0
2001_15_DAL_ARI,2001-12-23,2001,15,ARI,DAL,J.Plummer,Q.Carter,-0.19333373656249997,-0.22549180596296295,32,27,0.22549180596296295,0.19333373656249997,17.0,10.0
2001_15_DET_PIT,2001-12-23,2001,15,PIT,DET,K.Stewart,M.McMahon,0.3202711889285714,-0.3696600378857143,28,35,0.3696600378857143,-0.3202711889285714,47.0,14.0
2001_15_JAX_MIN,2001-12-23,2001,15,MIN,JAX,S.Wynn,M.Brunell,-0.12965531318181817,0.46332653576,44,25,-0.46332653576,0.12965531318181817,3.0,33.0
2001_15_MIA_NE,2001-12-22,2001,15,NE,MIA,T.Brady,J.Fiedler,-0.003837162727272737,0.1726369690952381,22,42,-0.1726369690952381,0.003837162727272737,20.0,13.0
2001_15_NO_TB,2001-12-23,2001,15,TB,NO,B.Johnson,A.Brooks,0.371415044375,-0.14859275911363634,32,44,0.14859275911363634,-0.371415044375,48.0,21.0
2001_15_NYJ_IND,2001-12-23,2001,15,IND,NYJ,P.Manning,V.Testaverde,0.02447898207777778,0.06852069134042552,36,47,-0.06852069134042552,-0.02447898207777778,28.0,29.0
2001_15_PHI_SF,2001-12-22,2001,15,SF,PHI,J.Garcia,D.McNabb,-0.06409690811538461,-0.12483283197297299,26,37,0.12483283197297299,0.06409690811538461,13.0,3.0
2001_15_SD_KC,2001-12-23,2001,15,KC,LAC,T. Green,D.Flutie,0.22897488034482757,0.20445395541935485,29,31,-0.20445395541935485,-0.22897488034482757,20.0,17.0
2001_15_SEA_NYG,2001-12-23,2001,15,NYG,SEA,K. Collins,M.Hasselbeck,0.049714353125,-0.0992799158275862,48,29,0.0992799158275862,-0.049714353125,27.0,24.0
2001_15_STL_CAR,2001-12-23,2001,15,CAR,LA,C.Weinke,K.Warner,0.036092689056603774,0.18400072321428573,53,28,-0.18400072321428573,-0.036092689056603774,32.0,38.0
2001_15_TEN_OAK,2001-12-22,2001,15,LV,TEN,R. Gannon,S.McNair,-0.0613259977037037,-0.04356593156249999,54,32,0.04356593156249999,0.0613259977037037,10.0,13.0
2001_16_ARI_CAR,2001-12-30,2001,16,CAR,ARI,C.Weinke,J.Plummer,-0.13969144243939394,0.3106594020833333,66,24,-0.3106594020833333,0.13969144243939394,7.0,30.0
2001_16_ATL_MIA,2001-12-30,2001,16,MIA,ATL,J.Fiedler,M.Vick,-0.16390371596875,0.37462588846153844,32,26,-0.37462588846153844,0.16390371596875,21.0,14.0
2001_16_BAL_TB,2001-12-29,2001,16,TB,BAL,B.Johnson,E.Grbac,-0.367194623,-0.33193306457142857,30,42,0.33193306457142857,0.367194623,22.0,10.0
2001_16_BUF_NYJ,2001-12-30,2001,16,NYJ,BUF,V.Testaverde,A.Van Pelt,-0.1917794497297297,0.2736584115517241,37,29,-0.2736584115517241,0.1917794497297297,9.0,14.0
2001_16_CHI_DET,2001-12-30,2001,16,DET,CHI,T.Detmer,J. Miller,-0.34606302066101696,0.3336142612903225,59,31,-0.3336142612903225,0.34606302066101696,0.0,24.0
2001_16_CLE_TEN,2001-12-30,2001,16,TEN,CLE,S.McNair,T.Couch,0.5243671629629629,0.6732362856666666,27,30,-0.6732362856666666,-0.5243671629629629,38.0,41.0
2001_16_IND_STL,2001-12-30,2001,16,LA,IND,K.Warner,P.Manning,0.664249925625,-0.055026763,32,30,0.055026763,-0.664249925625,42.0,17.0
2001_16_KC_JAX,2001-12-30,2001,16,JAX,KC,M.Brunell,T. Green,-0.1581482601590909,-0.10863175953846153,44,39,0.10863175953846153,0.1581482601590909,26.0,30.0
2001_16_MIN_GB,2001-12-30,2001,16,GB,MIN,B.Favre,S.Wynn,-0.12996492951612906,-0.45270718774193547,31,31,0.45270718774193547,0.12996492951612906,24.0,13.0
2001_16_NYG_PHI,2001-12-30,2001,16,PHI,NYG,D.McNabb,K.Collins,0.017078760152173907,0.062149711646341456,46,41,-0.062149711646341456,-0.017078760152173907,24.0,21.0
2001_16_OAK_DEN,2001-12-30,2001,16,DEN,LV,B.Griese,R. Gannon,0.056167036133333334,0.010457289057692293,30,52,-0.010457289057692293,-0.056167036133333334,23.0,17.0
2001_16_PIT_CIN,2001-12-30,2001,16,CIN,PIT,J.Kitna,K.Stewart,0.04934135755714287,0.03780172221621621,70,37,-0.03780172221621621,-0.04934135755714287,26.0,23.0
2001_16_SEA_SD,2001-12-30,2001,16,LAC,SEA,D.Flutie,T.Dilfer,0.06369081508210528,0.4396581065185185,57,27,-0.4396581065185185,-0.06369081508210528,22.0,25.0
2001_16_SF_DAL,2001-12-30,2001,16,DAL,SF,Q.Carter,J.Garcia,0.5218922246428571,0.28749472113513513,28,37,-0.28749472113513513,-0.5218922246428571,27.0,21.0
2001_16_WAS_NO,2001-12-30,2001,16,NO,WAS,A.Brooks,T.Banks,-0.34272927088235294,0.002401032105263142,34,19,-0.002401032105263142,0.34272927088235294,10.0,40.0
2001_17_ARI_WAS,2002-01-06,2001,17,WAS,ARI,T.Banks,J.Plummer,-0.24074389928571427,-0.29136680296296297,28,27,0.29136680296296297,0.24074389928571427,20.0,17.0
2001_17_ATL_STL,2002-01-06,2001,17,LA,ATL,K.Warner,M.Vick,0.012616121411764733,-0.3430619471052632,34,38,0.3430619471052632,-0.012616121411764733,31.0,13.0
2001_17_BUF_MIA,2002-01-06,2001,17,MIA,BUF,J.Fiedler,T.Brown,0.1277006368,-0.2812712096571428,25,35,0.2812712096571428,-0.1277006368,34.0,7.0
2001_17_CIN_TEN,2002-01-06,2001,17,TEN,CIN,S.McNair,J.Kitna,0.25491849028571434,0.24282006302083328,21,48,-0.24282006302083328,-0.25491849028571434,21.0,23.0
2001_17_CLE_PIT,2002-01-06,2001,17,PIT,CLE,K.Stewart,T.Couch,-0.3941038011111111,-0.39538205833333334,18,30,0.39538205833333334,0.3941038011111111,28.0,7.0
2001_17_DAL_DET,2002-01-06,2001,17,DET,DAL,T.Detmer,Q.Carter,0.12728861023255814,-0.056489716071428574,43,28,0.056489716071428574,-0.12728861023255814,15.0,10.0
2001_17_DEN_IND,2002-01-06,2001,17,IND,DEN,P.Manning,B.Griese,0.08754461032258067,-0.548655197763158,31,38,0.548655197763158,-0.08754461032258067,29.0,10.0
2001_17_GB_NYG,2002-01-06,2001,17,NYG,GB,K.Collins,B.Favre,0.04669124494833333,0.5108127832258065,60,31,-0.5108127832258065,-0.04669124494833333,25.0,34.0
2001_17_JAX_CHI,2002-01-06,2001,17,CHI,JAX,J. Miller,M.Brunell,-0.054222216551724156,-0.3884968975,29,40,0.3884968975,0.054222216551724156,33.0,13.0
2001_17_KC_SEA,2002-01-06,2001,17,SEA,KC,T.Dilfer,T. Green,0.08233583600000001,-0.10979135834615383,40,39,0.10979135834615383,-0.08233583600000001,21.0,18.0
2001_17_MIN_BAL,2002-01-07,2001,17,BAL,MIN,E.Grbac,S.Wynn,-0.1749272208275862,-0.8107022733333333,29,36,0.8107022733333333,0.1749272208275862,19.0,3.0
2001_17_NE_CAR,2002-01-06,2001,17,CAR,NE,C.Weinke,T.Brady,-0.8615995215789475,0.08667027170000002,38,30,-0.08667027170000002,0.8615995215789475,6.0,38.0
2001_17_NYJ_OAK,2002-01-06,2001,17,LV,NYJ,R. Gannon,V.Testaverde,-0.0802630333,-0.06959321893939396,40,33,0.06959321893939396,0.0802630333,22.0,24.0
2001_17_PHI_TB,2002-01-06,2001,17,TB,PHI,S.King,K.Detmer,-0.20917609440967744,-0.4324228609375,31,16,0.4324228609375,0.20917609440967744,13.0,17.0
2001_17_SF_NO,2002-01-06,2001,17,NO,SF,A.Brooks,J.Garcia,-0.4839503979166666,0.5411207243541667,36,24,-0.5411207243541667,0.4839503979166666,0.0,38.0
2001_18_BAL_MIA,2002-01-13,2001,18,MIA,BAL,J.Fiedler,E.Grbac,-0.3802652684848485,0.33213252573684204,33,19,-0.33213252573684204,0.3802652684848485,3.0,20.0
2001_18_NYJ_OAK,2002-01-12,2001,18,LV,NYJ,R. Gannon,V.Testaverde,0.47059144730645164,0.08647044195714286,31,42,-0.08647044195714286,-0.47059144730645164,38.0,24.0
2001_18_SF_GB,2002-01-13,2001,18,GB,SF,B.Favre,J.Garcia,0.4420841438709677,0.19044530725714287,31,35,-0.19044530725714287,-0.4420841438709677,25.0,15.0
2001_18_TB_PHI,2002-01-12,2001,18,PHI,TB,D.McNabb,B.Johnson,0.2273859589032258,-0.3391192318108108,31,37,0.3391192318108108,-0.2273859589032258,31.0,9.0
2001_19_BAL_PIT,2002-01-20,2001,19,PIT,BAL,K.Stewart,E.Grbac,-0.05023575400000002,-0.5428812694999999,25,40,0.5428812694999999,0.05023575400000002,27.0,10.0
2001_19_GB_STL,2002-01-20,2001,19,LA,GB,K.Warner,B.Favre,-0.0936700968181818,-0.6608336467021276,33,47,0.6608336467021276,0.0936700968181818,45.0,17.0
2001_19_OAK_NE,2002-01-19,2001,19,NE,LV,T.Brady,R. Gannon,0.010978927775862075,-0.019963270264705877,58,34,0.019963270264705877,-0.010978927775862075,16.0,13.0
2001_19_PHI_CHI,2002-01-19,2001,19,CHI,PHI,S. Matthews,D.McNabb,-0.5378353972222222,0.12922687974390243,18,41,-0.12922687974390243,0.5378353972222222,19.0,33.0
2001_20_NE_PIT,2002-01-27,2001,20,PIT,NE,K.Stewart,D.Bledsoe,0.02707203357446809,-0.0017104799999999925,47,23,0.0017104799999999925,-0.02707203357446809,17.0,24.0
2001_20_PHI_STL,2002-01-27,2001,20,LA,PHI,K.Warner,D.McNabb,0.12298622999999997,0.04563615635135135,36,37,-0.04563615635135135,-0.12298622999999997,29.0,24.0
2001_21_STL_NE,2002-02-03,2001,21,NE,LA,T.Brady,K.Warner,-0.12158162103448275,-0.1409411936170213,29,47,0.1409411936170213,0.12158162103448275,20.0,17.0
2002_01_ARI_WAS,2002-09-08,2002,1,WAS,ARI,S.Matthews,J.Plummer,0.1775326289170732,0.04327044217948718,41,39,-0.04327044217948718,-0.1775326289170732,31.0,23.0
2002_01_ATL_GB,2002-09-08,2002,1,GB,ATL,B.Favre,M.Vick,0.2980546987179487,0.19522068299999998,39,27,-0.19522068299999998,-0.2980546987179487,37.0,34.0
2002_01_BAL_CAR,2002-09-08,2002,1,CAR,BAL,R.Peete,C.Redman,0.0423339857142857,-0.027602124722222232,21,36,0.027602124722222232,-0.0423339857142857,10.0,7.0
2002_01_DAL_HOU,2002-09-08,2002,1,HOU,DAL,D.Carr,Q.Carter,-0.33030813153571426,-0.3877453960606061,28,33,0.3877453960606061,0.33030813153571426,19.0,10.0
2002_01_DET_MIA,2002-09-08,2002,1,MIA,DET,J.Fiedler,M.McMahon,0.6569917292857143,-0.09025462434482753,28,29,0.09025462434482753,-0.6569917292857143,49.0,21.0
2002_01_IND_JAX,2002-09-08,2002,1,JAX,IND,M.Brunell,P.Manning,0.10273775902564102,0.1697877712121212,39,33,-0.1697877712121212,-0.10273775902564102,25.0,28.0
2002_01_KC_CLE,2002-09-08,2002,1,CLE,KC,K.Holcomb,T. Green,0.23777032303999998,0.3945288102068965,40,29,-0.3945288102068965,-0.23777032303999998,39.0,40.0
2002_01_MIN_CHI,2002-09-08,2002,1,CHI,MIN,J.Miller,D.Culpepper,0.36342154264705884,0.2955287038620689,34,29,-0.2955287038620689,-0.36342154264705884,27.0,23.0
2002_01_NO_TB,2002-09-08,2002,1,TB,NO,B.Johnson,A.Brooks,-0.04551052824561403,0.14123038541304347,57,46,-0.14123038541304347,0.04551052824561403,20.0,26.0
2002_01_NYJ_BUF,2002-09-08,2002,1,BUF,NYJ,D.Bledsoe,V.Testaverde,0.030539896720930246,0.17130706628571427,43,35,-0.17130706628571427,-0.030539896720930246,31.0,37.0
2002_01_PHI_TEN,2002-09-08,2002,1,TEN,PHI,S.McNair,D.McNabb,0.33562130954054054,-0.09114148197674418,37,43,0.09114148197674418,-0.33562130954054054,27.0,24.0
2002_01_PIT_NE,2002-09-09,2002,1,NE,PIT,T.Brady,K.Stewart,0.1668253476222222,-0.22800442973809526,45,42,0.22800442973809526,-0.1668253476222222,30.0,14.0
2002_01_SD_CIN,2002-09-08,2002,1,CIN,LAC,G.Frerotte,D.Brees,-0.1902634131027027,0.5695950992380953,37,21,-0.5695950992380953,0.1902634131027027,6.0,34.0
2002_01_SEA_OAK,2002-09-08,2002,1,LV,SEA,R.Gannon,M.Hasselbeck,0.2238299675,0.11559571658333333,32,36,-0.11559571658333333,-0.2238299675,31.0,17.0
2002_01_SF_NYG,2002-09-05,2002,1,NYG,SF,K.Collins,J.Garcia,0.13449646347916666,0.09846895739285717,48,28,-0.09846895739285717,-0.13449646347916666,13.0,16.0
2002_01_STL_DEN,2002-09-08,2002,1,DEN,LA,B.Griese,K. Warner,-0.12298781814516128,0.07579965515909093,31,44,-0.07579965515909093,0.12298781814516128,23.0,16.0
2002_02_ARI_SEA,2002-09-15,2002,2,SEA,ARI,T.Dilfer,J.Plummer,-0.055977838936170206,-0.056151630692307705,47,26,0.056151630692307705,0.055977838936170206,13.0,24.0
2002_02_BUF_MIN,2002-09-15,2002,2,MIN,BUF,D.Culpepper,D.Bledsoe,-0.17596958516666666,0.4215716891153847,54,52,-0.4215716891153847,0.17596958516666666,39.0,45.0
2002_02_CHI_ATL,2002-09-15,2002,2,ATL,CHI,M.Vick,J.Miller,-0.20215656067567567,-0.02912194232000003,37,25,0.02912194232000003,0.20215656067567567,13.0,14.0
2002_02_CIN_CLE,2002-09-15,2002,2,CLE,CIN,K.Holcomb,G.Frerotte,0.13878870225806456,-0.2802162199346154,31,52,0.2802162199346154,-0.13878870225806456,20.0,7.0
2002_02_DEN_SF,2002-09-15,2002,2,SF,DEN,J.Garcia,B.Griese,0.1259002096157895,0.291529425,38,23,-0.291529425,-0.1259002096157895,14.0,24.0
2002_02_DET_CAR,2002-09-15,2002,2,CAR,DET,R.Peete,M.McMahon,0.36578553709375,-0.511739532516129,32,31,0.511739532516129,-0.36578553709375,31.0,7.0
2002_02_GB_NO,2002-09-15,2002,2,NO,GB,A.Brooks,B.Favre,0.131828696,-0.14702889321276597,30,47,0.14702889321276597,-0.131828696,35.0,20.0
2002_02_HOU_SD,2002-09-15,2002,2,LAC,HOU,D.Brees,D.Carr,-0.28879196586666667,-0.8001550118333334,30,36,0.8001550118333334,0.28879196586666667,24.0,3.0
2002_02_JAX_KC,2002-09-15,2002,2,KC,JAX,T. Green,M. Brunell,-0.031919174187499996,0.5813622661052632,32,38,-0.5813622661052632,0.031919174187499996,16.0,23.0
2002_02_MIA_IND,2002-09-15,2002,2,IND,MIA,P.Manning,J.Fiedler,-0.16442264817391303,0.41017486650000007,46,20,-0.41017486650000007,0.16442264817391303,13.0,21.0
2002_02_NE_NYJ,2002-09-15,2002,2,NYJ,NE,V.Testaverde,T.Brady,-0.8545064342307692,0.18907860640000002,26,35,-0.18907860640000002,0.8545064342307692,7.0,44.0
2002_02_NYG_STL,2002-09-15,2002,2,LA,NYG,K. Warner,K.Collins,0.00854362121951221,0.5396587383333333,41,30,-0.5396587383333333,-0.00854362121951221,21.0,26.0
2002_02_OAK_PIT,2002-09-15,2002,2,PIT,LV,K.Stewart,R.Gannon,-0.2069053972857143,-0.0002795793043478368,35,69,0.0002795793043478368,0.2069053972857143,17.0,30.0
2002_02_PHI_WAS,2002-09-16,2002,2,WAS,PHI,S.Matthews,D.McNabb,-0.3457295484166667,0.26857684836585366,24,41,-0.26857684836585366,0.3457295484166667,7.0,37.0
2002_02_TB_BAL,2002-09-15,2002,2,BAL,TB,C.Redman,B.Johnson,-0.49388289612999997,0.25731200940625004,40,32,-0.25731200940625004,0.49388289612999997,0.0,25.0
2002_02_TEN_DAL,2002-09-15,2002,2,DAL,TEN,Q.Carter,S.McNair,0.4482106862962963,-0.18615360346666665,27,45,0.18615360346666665,-0.4482106862962963,21.0,13.0
2002_03_BUF_DEN,2002-09-22,2002,3,DEN,BUF,B.Griese,D.Bledsoe,0.071185542,0.20905623147826088,35,46,-0.20905623147826088,-0.071185542,28.0,23.0
2002_03_CAR_MIN,2002-09-22,2002,3,MIN,CAR,D.Culpepper,R.Peete,-0.3366486805421052,-0.03743254230303028,38,33,0.03743254230303028,0.3366486805421052,14.0,21.0
2002_03_CIN_ATL,2002-09-22,2002,3,ATL,CIN,M.Vick,J.Kitna,-0.003626146296296293,-0.37285214224999996,27,36,0.37285214224999996,0.003626146296296293,30.0,3.0
2002_03_CLE_TEN,2002-09-22,2002,3,TEN,CLE,S.McNair,T.Couch,-0.014656362249999999,0.10775896024074072,24,54,-0.10775896024074072,0.014656362249999999,28.0,31.0
2002_03_DAL_PHI,2002-09-22,2002,3,PHI,DAL,D.McNabb,Q.Carter,0.20544023295454544,-0.16000456794871795,44,39,0.16000456794871795,-0.20544023295454544,44.0,13.0
2002_03_GB_DET,2002-09-22,2002,3,DET,GB,J.Harrington,B.Favre,-0.43414670255555554,0.19179381495833334,36,48,-0.19179381495833334,0.43414670255555554,31.0,37.0
2002_03_IND_HOU,2002-09-22,2002,3,HOU,IND,D.Carr,P.Manning,-0.4184359928724138,0.14152828525806452,29,31,-0.14152828525806452,0.4184359928724138,3.0,23.0
2002_03_KC_NE,2002-09-22,2002,3,NE,KC,T.Brady,T. Green,0.24073034144827582,-0.025459658448275847,58,29,0.025459658448275847,-0.24073034144827582,41.0,38.0
2002_03_NO_CHI,2002-09-22,2002,3,CHI,NO,J.Miller,A.Brooks,0.03207490728571429,0.25734413594594596,42,37,-0.25734413594594596,-0.03207490728571429,23.0,29.0
2002_03_NYJ_MIA,2002-09-22,2002,3,MIA,NYJ,J.Fiedler,V.Testaverde,0.046199504545454566,-0.47290882888888885,33,27,0.47290882888888885,-0.046199504545454566,30.0,3.0
2002_03_SD_ARI,2002-09-22,2002,3,ARI,LAC,J.Plummer,D.Brees,-0.24681650025581398,0.019480289411764717,43,34,-0.019480289411764717,0.24681650025581398,15.0,23.0
2002_03_SEA_NYG,2002-09-22,2002,3,NYG,SEA,K.Collins,T.Dilfer,0.1510305946878049,-0.14697427311111114,41,27,0.14697427311111114,-0.1510305946878049,9.0,6.0
2002_03_STL_TB,2002-09-23,2002,3,TB,LA,B.Johnson,K. Warner,-0.05981075576470586,-0.24619671380566036,34,53,0.24619671380566036,0.05981075576470586,26.0,14.0
2002_03_WAS_SF,2002-09-22,2002,3,SF,WAS,J.Garcia,S.Matthews,-0.3559233121052632,0.04117693056666667,19,30,-0.04117693056666667,0.3559233121052632,20.0,10.0
2002_04_CAR_GB,2002-09-29,2002,4,GB,CAR,B.Favre,R.Peete,-0.2384950626388889,-0.04427033121428572,36,28,0.04427033121428572,0.2384950626388889,17.0,14.0
2002_04_CHI_BUF,2002-09-29,2002,4,BUF,CHI,D.Bledsoe,J.Miller,0.4560908541794872,0.2616391464516129,39,31,-0.2616391464516129,-0.4560908541794872,33.0,27.0
2002_04_CLE_PIT,2002-09-29,2002,4,PIT,CLE,K.Stewart,T.Couch,-0.035259117080000006,-0.2004535326875,25,32,0.2004535326875,0.035259117080000006,16.0,13.0
2002_04_DAL_STL,2002-09-29,2002,4,LA,DAL,J. Martin,Q.Carter,0.15145889389743591,0.0008940937375,39,40,-0.0008940937375,-0.15145889389743591,10.0,13.0
2002_04_DEN_BAL,2002-09-30,2002,4,BAL,DEN,C.Redman,B.Griese,0.031937925769230775,-0.005778048421052654,26,57,0.005778048421052654,-0.031937925769230775,34.0,23.0
2002_04_HOU_PHI,2002-09-29,2002,4,PHI,HOU,D.McNabb,D.Carr,-0.1672146196795918,-0.3778594876842105,49,38,0.3778594876842105,0.1672146196795918,35.0,17.0
2002_04_MIA_KC,2002-09-29,2002,4,KC,MIA,T. Green,J. Fiedler,0.6116716783428571,-0.07083843589361702,35,47,0.07083843589361702,-0.6116716783428571,48.0,30.0
2002_04_MIN_SEA,2002-09-29,2002,4,SEA,MIN,T.Dilfer,D.Culpepper,0.1665652005862069,-0.1956400412622951,29,61,0.1956400412622951,-0.1665652005862069,48.0,23.0
2002_04_NE_SD,2002-09-29,2002,4,LAC,NE,D.Brees,T.Brady,-0.22955195466666664,0.09090500009433962,18,53,-0.09090500009433962,0.22955195466666664,21.0,14.0
2002_04_NO_DET,2002-09-29,2002,4,DET,NO,J.Harrington,A.Brooks,0.24098383057142858,-0.11003607676363636,35,55,0.11003607676363636,-0.24098383057142858,26.0,21.0
2002_04_NYG_ARI,2002-09-29,2002,4,ARI,NYG,J.Plummer,K.Collins,0.08170093357142859,-0.3534484728888889,35,36,0.3534484728888889,-0.08170093357142859,21.0,7.0
2002_04_NYJ_JAX,2002-09-29,2002,4,JAX,NYJ,M. Brunell,C.Pennington,0.49666937666666666,0.061503347600000015,18,35,-0.061503347600000015,-0.49666937666666666,28.0,3.0
2002_04_TB_CIN,2002-09-29,2002,4,CIN,TB,A.Smith,B.Johnson,-0.7520444889864865,0.06593322484375003,37,32,-0.06593322484375003,0.7520444889864865,7.0,35.0
2002_04_TEN_OAK,2002-09-29,2002,4,LV,TEN,R.Gannon,S.McNair,0.41108031904878045,0.09470559622549023,41,51,-0.09470559622549023,-0.41108031904878045,52.0,25.0
2002_05_ARI_CAR,2002-10-06,2002,5,CAR,ARI,R.Peete,J.Plummer,-0.14365774791891897,-0.06759556637209302,37,43,0.06759556637209302,0.14365774791891897,13.0,16.0
2002_05_BAL_CLE,2002-10-06,2002,5,CLE,BAL,T.Couch,C.Redman,-0.19249007092857143,0.31221482786666666,28,30,-0.31221482786666666,0.19249007092857143,21.0,26.0
2002_05_CIN_IND,2002-10-06,2002,5,IND,CIN,P.Manning,J.Kitna,0.00832554973529414,-0.1867740258139535,34,43,0.1867740258139535,-0.00832554973529414,28.0,21.0
2002_05_GB_CHI,2002-10-07,2002,5,CHI,GB,J.Miller,B.Favre,-0.1563118918596154,0.4225480454054054,52,37,-0.4225480454054054,0.1563118918596154,21.0,34.0
2002_05_KC_NYJ,2002-10-06,2002,5,NYJ,KC,C.Pennington,T. Green,0.22283047515624999,0.3410164379514286,32,35,-0.3410164379514286,-0.22283047515624999,25.0,29.0
2002_05_NE_MIA,2002-10-06,2002,5,MIA,NE,J. Fiedler,T.Brady,0.4087314935517241,0.01647819225714284,29,35,-0.01647819225714284,-0.4087314935517241,26.0,13.0
2002_05_NYG_DAL,2002-10-06,2002,5,DAL,NYG,Q.Carter,K.Collins,0.07449934304166668,0.42976463865517245,48,29,-0.42976463865517245,-0.07449934304166668,17.0,21.0
2002_05_OAK_BUF,2002-10-06,2002,5,BUF,LV,D.Bledsoe,R.Gannon,0.015297736449999972,0.509303553595238,60,42,-0.509303553595238,-0.015297736449999972,31.0,49.0
2002_05_PHI_JAX,2002-10-06,2002,5,JAX,PHI,M. Brunell,D.McNabb,0.31068463178571426,0.09539797518461539,28,65,-0.09539797518461539,-0.31068463178571426,28.0,25.0
2002_05_PIT_NO,2002-10-06,2002,5,NO,PIT,A.Brooks,T.Maddox,0.24997222906153851,0.18589837688372093,26,43,-0.18589837688372093,-0.24997222906153851,32.0,29.0
2002_05_SD_DEN,2002-10-06,2002,5,DEN,LAC,B.Griese,D.Brees,0.2879699812432433,-0.22432473372093023,37,43,0.22432473372093023,-0.2879699812432433,26.0,9.0
2002_05_STL_SF,2002-10-06,2002,5,SF,LA,J.Garcia,J. Martin,0.3222146524074074,-0.20183185073170737,27,41,0.20183185073170737,-0.3222146524074074,37.0,13.0
2002_05_TB_ATL,2002-10-06,2002,5,ATL,TB,D.Johnson,B.Johnson,-0.4311394587037037,0.010677319117647062,27,34,-0.010677319117647062,0.4311394587037037,6.0,20.0
2002_05_WAS_TEN,2002-10-06,2002,5,TEN,WAS,S.McNair,P.Ramsey,-0.08144481081818183,0.5174888822857143,44,35,-0.5174888822857143,0.08144481081818183,14.0,31.0
2002_06_ATL_NYG,2002-10-13,2002,6,NYG,ATL,K.Collins,D.Johnson,0.07981944305588236,0.5706516625925926,34,27,-0.5706516625925926,-0.07981944305588236,10.0,17.0
2002_06_BAL_IND,2002-10-13,2002,6,IND,BAL,P.Manning,C.Redman,-0.12344305767391303,-0.32872482929032254,46,31,0.32872482929032254,0.12344305767391303,22.0,20.0
2002_06_BUF_HOU,2002-10-13,2002,6,HOU,BUF,D.Carr,D.Bledsoe,0.06698865399714286,0.2748639975,35,36,-0.2748639975,-0.06698865399714286,24.0,31.0
2002_06_CAR_DAL,2002-10-13,2002,6,DAL,CAR,Q.Carter,R.Peete,-0.16162142484999995,0.07110860294117646,40,17,-0.07110860294117646,0.16162142484999995,14.0,13.0
